unique_id,date,title,company,type,experience,salary,interview_difficulty
134289275339440,2022-11-09,devops engineer,Apple,Tech,1,,70.45
134289275339488,,devops engineer,Apple,Tech,2,88452,72.55
134289275339536,2022-10-05,trainee,Siemens,non-Tech,1,85102,87.71
134289275339584,2022-07-14,devops engineer,Apple,Tech,2,77348,98.33
134289275339632,2022-08-31,platform engineer,Apple,Tech,2,92596,72.8
134289275339680,2022-12-09,platform engineer,Apple,Tech,3,98326,84.45
134289275339728,2022-09-05,designer,Boeing,non-Tech,2,74935,73.81
134289275339776,2022-11-28,database engineer,Apple,Tech,3,97869,80.51
134289275339824,2022-05-23,platform engineer,Apple,Tech,1,80654,61.18
134289275339872,2022-10-12,platform engineer,Apple,Tech,4,72045,76.0
134289275339920,2022-09-25,eletrician,Siemens,non-Tech,1,77961,70.55
134289275339968,2022-10-27,database engineer,Apple,Tech,4,92071,81.88
134289275340016,,database engineer,Apple,Tech,2,82395,76.31
134289275340064,2022-05-20,devops engineer,Apple,Tech,2,88178,69.45
134289275340112,2022-09-01,trainee,Boeing,non-Tech,2,84235,87.09
134289275340160,2022-06-21,mechanic,Boeing,non-Tech,1,91022,86.29
134289275340208,2022-11-19,trainee,Siemens,non-Tech,1,92920,78.99
134289275340256,2022-12-01,trainee,Boeing,non-Tech,2,91146,87.34
134289275340304,2022-10-19,mechanic,Siemens,non-Tech,2,86181,88.85
134289275340352,2022-09-29,database engineer,Apple,Tech,2,64663,93.99
134289275340400,2022-05-19,devops engineer,Apple,Tech,2,71836,
134289275340448,2022-12-07,trainee,Siemens,non-Tech,1,75493,76.51
134289275340496,2022-07-23,trainee,Boeing,non-Tech,1,99473,
134289275340544,2022-07-11,mechanic,Boeing,non-Tech,1,87114,89.16
134289275340592,2022-10-12,platform engineer,Apple,Tech,2,83372,75.29
134289275340640,2022-11-30,trainee,Siemens,non-Tech,1,88451,81.63
134289275340688,2022-09-10,mechanic,Siemens,non-Tech,2,67866,68.72
134289275340736,2022-05-09,designer,Boeing,non-Tech,1,91128,83.4
134289275340784,2022-09-09,designer,Boeing,non-Tech,2,72069,73.51
134289275340832,2022-12-31,platform engineer,Apple,Tech,1,65396,75.43
134289275340880,2022-12-26,platform engineer,Apple,Tech,1,70269,81.2
134289275340928,2022-08-06,mechanic,Boeing,non-Tech,2,92525,
134289275340976,,designer,Boeing,non-Tech,2,77152,80.46
134289275341024,2022-12-18,database engineer,Apple,Tech,1,76079,72.69
134289275341072,2022-09-29,mechanic,Boeing,non-Tech,2,77949,85.09
134289275341120,2022-10-03,trainee,Siemens,non-Tech,1,74463,66.05
134289275341168,2022-08-18,mechanic,Siemens,non-Tech,2,87664,75.13
134289275341216,2022-09-14,trainee,Boeing,non-Tech,1,69585,70.58
134289275341264,2022-11-29,eletrician,Siemens,non-Tech,3,85364,73.3
134289275341312,2022-11-04,trainee,Boeing,non-Tech,1,83354,65.8
134289275341360,2022-09-14,mechanic,Boeing,non-Tech,2,77021,79.61
134289275341408,2022-09-13,mechanic,Siemens,non-Tech,1,78971,94.99
134289275341456,2022-08-18,database engineer,Apple,Tech,2,87450,82.56
134289275341504,2022-12-02,mechanic,Siemens,non-Tech,1,83659,
134289275341552,2022-11-28,designer,Boeing,non-Tech,2,91607,89.75
134289275341600,2022-04-22,designer,Boeing,non-Tech,1,94202,88.12
134289275341648,2022-06-23,trainee,Siemens,non-Tech,1,84906,74.91
134289275341696,2022-12-02,devops engineer,Apple,Tech,2,83533,64.72
134289275341744,2022-11-17,mechanic,Siemens,non-Tech,1,82136,81.5
134289275341792,2022-11-02,trainee,Siemens,non-Tech,1,,89.82
134289275341840,2022-12-22,mechanic,Siemens,non-Tech,2,85132,89.06
134289275341888,2022-09-11,trainee,Siemens,non-Tech,4,77505,71.59
134289275341936,2022-09-09,devops engineer,Apple,Tech,,76158,76.96
134289275341984,2022-12-05,database engineer,Apple,Tech,3,99102,93.34
134289275342032,2022-11-24,mechanic,Siemens,non-Tech,1,63622,66.58
134289275342080,2022-09-09,trainee,Siemens,non-Tech,2,92495,82.38
134289275342128,2022-12-14,mechanic,Siemens,non-Tech,4,79114,87.48
134289275342176,2022-06-25,platform engineer,Apple,Tech,2,67797,72.36
134289275342224,2022-07-18,eletrician,Siemens,non-Tech,1,77358,85.19
134289275342272,2022-12-26,eletrician,Siemens,non-Tech,3,79836,76.45
134289275342320,2022-06-22,mechanic,Siemens,non-Tech,2,78697,87.93
134289275342368,2022-04-15,designer,Boeing,non-Tech,,73849,83.24
134289275342416,2022-12-10,trainee,Boeing,non-Tech,2,79985,66.03
134289275342464,2022-12-18,database engineer,Apple,Tech,2,86970,86.49
134289275342512,2022-11-19,mechanic,Boeing,non-Tech,2,91119,77.67
134289275342560,2022-11-01,devops engineer,Apple,Tech,1,81561,97.08
134289275342608,2022-12-17,trainee,Siemens,non-Tech,3,94318,66.92
134289275342656,2022-11-25,platform engineer,Apple,Tech,,,
134289275342704,,designer,Boeing,non-Tech,2,63611,93.52
134289275342752,2022-12-25,trainee,Siemens,non-Tech,1,64615,98.8
134289275342800,2022-11-30,trainee,Boeing,non-Tech,1,69998,92.12
134289275342848,2022-11-01,platform engineer,Apple,Tech,2,70184,79.73
134289275342896,2022-06-15,platform engineer,Apple,Tech,1,91181,63.55
134289275342944,2022-10-25,trainee,Siemens,non-Tech,3,79893,88.29
134289275342992,2022-11-17,platform engineer,Apple,Tech,2,69792,67.67
134289275343040,2022-12-12,mechanic,Boeing,non-Tech,1,84858,74.73
134289275343088,2022-07-13,mechanic,Siemens,non-Tech,2,77974,75.53
134289275343136,2022-10-29,eletrician,Siemens,non-Tech,2,88240,86.79
134289275343184,2022-05-04,trainee,Boeing,non-Tech,2,66903,
134289275343232,2022-11-30,platform engineer,Apple,Tech,2,74003,68.32
134289275343280,2022-11-30,trainee,Siemens,non-Tech,2,87540,82.93
134289275343328,2022-12-01,designer,Boeing,non-Tech,3,73896,86.89
134289275343376,2022-12-26,designer,Boeing,non-Tech,2,,75.06
134289275343424,2022-11-12,mechanic,Siemens,non-Tech,3,61772,89.81
134289275343472,2022-09-09,trainee,Siemens,non-Tech,1,75407,69.28
134289275343520,2022-07-02,devops engineer,Apple,Tech,3,,76.86
134289275343568,2022-12-13,eletrician,Siemens,non-Tech,1,73968,92.25
134289275343616,2022-08-06,trainee,Boeing,non-Tech,2,88073,89.56
134289275343664,2022-10-22,devops engineer,Apple,Tech,4,99107,90.86
134289275343712,2022-04-02,trainee,Siemens,non-Tech,2,82463,74.15
134289275343760,2022-09-14,designer,Boeing,non-Tech,3,85740,
134289275343808,2022-12-03,mechanic,Boeing,non-Tech,1,81337,90.9
134289275343856,2022-12-08,devops engineer,Apple,Tech,3,79041,71.81
134289275343904,2022-07-04,devops engineer,Apple,Tech,2,77302,67.78
134289275343952,2022-06-26,mechanic,Boeing,non-Tech,4,79967,70.75
134289275344000,2022-12-21,mechanic,Boeing,non-Tech,3,85693,74.47
134289275344048,2022-10-18,trainee,Siemens,non-Tech,3,76222,81.97
134289275344096,2022-08-15,devops engineer,Apple,Tech,,76935,
134289275344144,2022-12-01,devops engineer,Apple,Tech,1,89584,80.94
134289275344192,2022-10-29,designer,Boeing,non-Tech,2,76040,71.38
134289275344240,2022-11-06,mechanic,Boeing,non-Tech,,84982,75.18
134289275344288,2022-09-02,database engineer,Apple,Tech,2,62611,95.91
134289275344336,2022-09-05,trainee,Boeing,non-Tech,2,88053,84.87
134289275344384,2022-08-16,mechanic,Siemens,non-Tech,2,93423,96.8
134289275344432,2022-04-28,database engineer,Apple,Tech,3,78852,79.16
134289275344480,2022-09-14,mechanic,Siemens,non-Tech,2,,74.95
134289275344528,2022-12-12,mechanic,Boeing,non-Tech,1,71137,68.35
134289275344576,2022-11-18,mechanic,Siemens,non-Tech,2,67324,86.01
134289275344624,2022-11-11,designer,Boeing,non-Tech,1,,75.1
134289275344672,,devops engineer,Apple,Tech,1,80421,82.9
134289275344720,2022-09-15,trainee,Siemens,non-Tech,1,67597,75.8
134289275344768,2022-12-23,platform engineer,Apple,Tech,1,84982,79.05
134289275344816,2022-07-30,mechanic,Siemens,non-Tech,1,89369,93.94
134289275344864,2022-05-05,eletrician,Siemens,non-Tech,1,60508,64.39
134289275344912,2022-12-11,mechanic,Siemens,non-Tech,3,87960,96.76
134289275344960,2022-12-28,eletrician,Siemens,non-Tech,1,83665,78.85
134289275345008,2022-03-23,mechanic,Boeing,non-Tech,2,66429,75.16
134289275345056,2022-09-25,mechanic,Siemens,non-Tech,1,76919,82.44
134289275345104,2022-11-17,eletrician,Siemens,non-Tech,3,91745,79.22
134289275345152,2022-11-12,designer,Boeing,non-Tech,1,73488,86.07
134289275345200,2022-12-29,mechanic,Boeing,non-Tech,2,68478,85.73
134289275345248,2022-12-07,trainee,Boeing,non-Tech,4,83438,72.76
134289275345296,2022-08-28,eletrician,Siemens,non-Tech,2,,69.55
134289275345344,2022-12-20,trainee,Boeing,non-Tech,2,87619,74.83
134289275345392,2022-10-24,trainee,Boeing,non-Tech,1,,85.09
134289275345440,2022-08-12,trainee,Siemens,non-Tech,3,87338,74.24
134289275345488,2022-12-25,mechanic,Boeing,non-Tech,2,67115,71.34
134289275345536,2022-09-21,mechanic,Boeing,non-Tech,1,94483,82.08
134289275345584,2022-11-14,trainee,Boeing,non-Tech,1,92116,85.22
134289275345632,2022-07-08,platform engineer,Apple,Tech,3,80769,99.95
134289275345680,2022-07-18,database engineer,Apple,Tech,2,83780,84.68
134289275345728,2022-10-01,designer,Boeing,non-Tech,2,65226,83.49
134289275345776,2022-09-30,devops engineer,Apple,Tech,2,62989,87.34
134289275345824,2022-09-20,trainee,Siemens,non-Tech,1,70478,69.71
134289275345872,2022-12-28,database engineer,Apple,Tech,3,76262,80.79
134289275345920,2022-07-24,trainee,Siemens,non-Tech,,,
134289275345968,2022-08-20,database engineer,Apple,Tech,1,74512,71.1
134289275346016,2022-08-10,designer,Boeing,non-Tech,3,98208,67.93
134289275346064,2022-10-27,mechanic,Siemens,non-Tech,2,82164,69.04
134289275346112,2022-12-18,eletrician,Siemens,non-Tech,2,75658,72.57
134289275346160,2022-09-03,trainee,Boeing,non-Tech,1,93719,72.96
134289275346208,2022-10-09,eletrician,Siemens,non-Tech,1,90274,67.48
134289275346256,2022-08-31,mechanic,Boeing,non-Tech,1,84384,90.1
134289275346304,2022-11-13,trainee,Boeing,non-Tech,,74407,71.78
134289275346352,2022-10-10,designer,Boeing,non-Tech,2,,66.84
134289275346400,2022-11-14,designer,Boeing,non-Tech,3,91935,68.89
134289275346448,2022-12-21,devops engineer,Apple,Tech,1,86525,80.71
134289275346496,2022-09-04,database engineer,Apple,Tech,,77541,65.52
134289275346544,2022-12-27,platform engineer,Apple,Tech,2,97551,81.94
134289275346592,2022-09-07,devops engineer,Apple,Tech,1,79472,89.09
134289275346640,2022-03-24,eletrician,Siemens,non-Tech,1,76311,81.82
134289275346688,2022-11-11,eletrician,Siemens,non-Tech,4,84485,76.23
134289275346736,2022-08-02,devops engineer,Apple,Tech,3,86274,96.99
134289275346784,2022-09-18,eletrician,Siemens,non-Tech,2,81009,70.19
134289275346832,2022-12-29,trainee,Siemens,non-Tech,1,80007,69.16
134289275346880,2022-08-16,trainee,Siemens,non-Tech,1,81140,92.87
134289275346928,2022-10-21,designer,Boeing,non-Tech,2,66984,77.69
134289275346976,2022-12-01,trainee,Boeing,non-Tech,1,72927,99.03
134289275347024,2022-12-01,devops engineer,Apple,Tech,1,95400,
134289275347072,2022-10-15,designer,Boeing,non-Tech,2,98797,89.67
134289275347120,2022-12-10,database engineer,Apple,Tech,2,,78.32
134289275347168,,trainee,Boeing,non-Tech,2,79066,70.48
134289275347216,2022-09-20,eletrician,Siemens,non-Tech,1,71392,68.35
134289275347264,2022-10-02,trainee,Siemens,non-Tech,4,64966,84.88
134289275347312,2022-10-28,trainee,Boeing,non-Tech,2,84560,
134289275347360,2022-11-10,database engineer,Apple,Tech,3,84194,87.06
134289275347408,,devops engineer,Apple,Tech,1,71014,83.37
134289275347456,2022-10-03,trainee,Boeing,non-Tech,1,88699,92.91
134289275347504,2022-07-06,mechanic,Siemens,non-Tech,1,83316,92.45
134289275347552,2022-09-02,eletrician,Siemens,non-Tech,3,81920,
134289275347600,2022-09-30,database engineer,Apple,Tech,2,65084,76.59
134289275347648,2022-12-03,trainee,Siemens,non-Tech,2,86290,66.78
134289275347696,2022-10-07,trainee,Siemens,non-Tech,2,73555,87.08
134289275347744,2022-08-14,trainee,Siemens,non-Tech,3,95581,77.54
134289275347792,2022-12-23,devops engineer,Apple,Tech,3,88227,88.35
134289275347840,2022-11-28,devops engineer,Apple,Tech,1,81839,69.23
134289275347888,2022-11-02,mechanic,Siemens,non-Tech,,61637,72.32
134289275347936,2022-11-08,designer,Boeing,non-Tech,2,74205,76.7
134289275347984,2022-09-21,database engineer,Apple,Tech,,80674,71.09
134289275348032,2022-10-29,platform engineer,Apple,Tech,2,75103,67.72
134289275348080,2022-11-20,platform engineer,Apple,Tech,3,90396,84.35
134289275348128,2022-08-21,devops engineer,Apple,Tech,2,93618,79.38
134289275348176,2022-06-22,platform engineer,Apple,Tech,1,81983,
134289275348224,2022-12-14,mechanic,Siemens,non-Tech,2,90232,77.54
134289275348272,2022-08-04,mechanic,Siemens,non-Tech,2,88044,67.14
134289275348320,2022-10-29,platform engineer,Apple,Tech,2,94541,70.24
134289275348368,2022-08-07,eletrician,Siemens,non-Tech,2,94467,72.03
134289275348416,2022-08-28,devops engineer,Apple,Tech,4,84486,66.78
134289275348464,2022-11-02,devops engineer,Apple,Tech,1,80995,
134289275348512,2022-08-12,eletrician,Siemens,non-Tech,1,81053,79.14
134289275348560,2022-10-30,trainee,Siemens,non-Tech,3,74034,69.09
134289275348608,2022-05-11,devops engineer,Apple,Tech,1,95265,62.73
134289275348656,2022-07-20,platform engineer,Apple,Tech,1,73058,65.18
134289275348704,2022-12-09,trainee,Boeing,non-Tech,3,74294,76.53
134289275348752,2022-07-21,devops engineer,Apple,Tech,2,80454,80.33
134289275348800,2022-10-08,devops engineer,Apple,Tech,3,86926,68.37
134289275348848,2022-09-07,mechanic,Boeing,non-Tech,3,,80.77
134289275348896,2022-09-13,devops engineer,Apple,Tech,2,78467,80.5
134289275348944,2022-03-13,devops engineer,Apple,Tech,3,76162,69.29
134289275348992,2022-09-20,database engineer,Apple,Tech,1,,86.2
134289275349040,2022-10-01,trainee,Siemens,non-Tech,1,82091,88.62
134289275349088,2022-07-27,mechanic,Boeing,non-Tech,2,92651,74.48
134289275349136,2022-08-30,mechanic,Siemens,non-Tech,1,,84.51
134289275349184,2022-11-20,devops engineer,Apple,Tech,1,89183,85.65
134289275349232,2022-11-05,mechanic,Siemens,non-Tech,1,65435,76.04
134289275349280,2022-08-27,designer,Boeing,non-Tech,2,83618,81.85
134289275349328,2022-11-02,eletrician,Siemens,non-Tech,2,97961,85.6
134289275349376,,devops engineer,Apple,Tech,3,78300,90.09
134289275349424,2022-10-06,mechanic,Siemens,non-Tech,2,86934,92.65
134289275349472,2022-06-21,mechanic,Siemens,non-Tech,2,75029,74.89
134289275349520,2022-11-24,designer,Boeing,non-Tech,2,74787,82.64
134289275349568,2022-04-15,devops engineer,Apple,Tech,2,90869,83.54
134289275349616,2022-12-19,designer,Boeing,non-Tech,2,87994,87.25
134289275349664,2022-07-09,trainee,Boeing,non-Tech,2,97399,77.52
134289275349712,2022-05-02,devops engineer,Apple,Tech,2,90404,81.4
134289275349760,2022-09-16,trainee,Boeing,non-Tech,4,95809,63.38
134289275349808,2022-11-04,designer,Boeing,non-Tech,3,85015,82.23
134289275349856,2022-12-06,mechanic,Siemens,non-Tech,1,80072,84.45
134289275349904,2022-07-10,platform engineer,Apple,Tech,3,74014,92.04
134289275349952,2022-08-07,mechanic,Siemens,non-Tech,2,83580,69.58
134289275350000,2022-11-29,devops engineer,Apple,Tech,1,71672,89.5
134289275350048,2022-10-25,devops engineer,Apple,Tech,1,84436,97.97
134289275350096,,database engineer,Apple,Tech,3,69837,74.18
134289275350144,2022-12-07,eletrician,Siemens,non-Tech,2,80254,77.96
134289275350192,,database engineer,Apple,Tech,3,,85.73
134289275350240,2022-10-02,designer,Boeing,non-Tech,2,76704,72.29
134289275350288,2022-12-15,platform engineer,Apple,Tech,2,82742,88.95
134289275350336,2022-12-02,platform engineer,Apple,Tech,2,63057,77.23
134289275350384,2022-09-28,platform engineer,Apple,Tech,3,72781,63.68
134289275350432,2022-12-11,trainee,Boeing,non-Tech,2,60790,76.86
134289275350480,,trainee,Siemens,non-Tech,1,89315,83.64
134289275350528,2022-08-16,database engineer,Apple,Tech,2,84688,98.85
134289275350576,2022-11-16,eletrician,Siemens,non-Tech,3,93141,89.09
134289275350624,2022-07-17,devops engineer,Apple,Tech,2,80446,79.73
134289275350672,2022-11-22,platform engineer,Apple,Tech,3,99529,69.51
134289275350720,2022-12-01,devops engineer,Apple,Tech,2,87834,77.66
134289275350768,2022-12-23,mechanic,Siemens,non-Tech,2,80708,86.45
134289275350816,2022-10-24,mechanic,Boeing,non-Tech,2,79216,96.89
134289275350864,2022-07-02,trainee,Siemens,non-Tech,3,74305,68.28
134289275350912,2022-11-27,mechanic,Siemens,non-Tech,2,72917,73.59
134289275350960,2022-10-08,mechanic,Boeing,non-Tech,2,91540,95.24
134289275351008,,trainee,Siemens,non-Tech,1,93568,72.23
134289275351056,2022-12-18,database engineer,Apple,Tech,,82621,71.07
134289275351104,2022-12-16,mechanic,Siemens,non-Tech,2,89099,72.1
134289275351152,2022-11-27,database engineer,Apple,Tech,3,98498,
134289275351200,2022-11-01,eletrician,Siemens,non-Tech,1,90753,77.17
134289275351248,2022-10-27,mechanic,Siemens,non-Tech,3,85285,94.44
134289275351296,2022-10-24,designer,Boeing,non-Tech,2,75090,89.22
134289275351344,2022-11-18,mechanic,Boeing,non-Tech,2,79963,88.4
134289275351392,2022-09-11,designer,Boeing,non-Tech,3,99693,76.37
134289275351440,2022-12-11,eletrician,Siemens,non-Tech,3,78532,68.38
134289275351488,2022-11-24,designer,Boeing,non-Tech,2,77703,72.21
134289275351536,,platform engineer,Apple,Tech,3,71521,83.75
134289275351584,2022-07-07,platform engineer,Apple,Tech,1,93661,80.02
134289275351632,2022-10-16,devops engineer,Apple,Tech,2,84944,90.75
134289275351680,2022-12-31,designer,Boeing,non-Tech,1,70521,81.42
134289275351728,2022-07-15,trainee,Siemens,non-Tech,1,73010,71.21
134289275351776,2022-10-15,trainee,Boeing,non-Tech,2,81341,97.95
134289275351824,2022-11-22,database engineer,Apple,Tech,2,86094,93.14
134289275351872,2022-12-14,trainee,Siemens,non-Tech,1,75404,80.38
134289275351920,2022-08-12,mechanic,Siemens,non-Tech,2,78623,97.35
134289275351968,2022-12-09,mechanic,Siemens,non-Tech,2,85824,67.13
134289275352016,2022-04-14,trainee,Boeing,non-Tech,1,81329,81.38
134289275352064,2022-11-19,mechanic,Siemens,non-Tech,2,86681,
134289275352112,2022-08-01,mechanic,Siemens,non-Tech,2,78846,78.74
134289275352160,2022-12-14,trainee,Boeing,non-Tech,1,67663,72.48
134289275352208,2022-04-17,database engineer,Apple,Tech,2,74657,
134289275352256,2022-12-20,devops engineer,Apple,Tech,3,85460,88.21
134289275352304,2022-04-12,designer,Boeing,non-Tech,2,75882,77.79
134289275352352,2022-06-24,devops engineer,Apple,Tech,2,67360,83.38
134289275352400,2022-12-17,mechanic,Siemens,non-Tech,2,94818,90.72
134289275352448,2022-09-06,mechanic,Boeing,non-Tech,3,85831,68.0
134289275352496,2022-10-28,database engineer,Apple,Tech,1,88271,64.15
134289275352544,2022-10-24,designer,Boeing,non-Tech,2,99297,65.06
134289275352592,2022-03-08,mechanic,Siemens,non-Tech,2,70676,69.46
134289275352640,2022-06-16,trainee,Boeing,non-Tech,2,91828,74.31
134289275352688,2022-12-30,mechanic,Siemens,non-Tech,,75981,65.54
134289275352736,2022-09-25,database engineer,Apple,Tech,,75136,80.33
134289275352784,2022-09-07,designer,Boeing,non-Tech,2,78472,67.3
134289275352832,2022-09-25,database engineer,Apple,Tech,3,73504,85.43
134289275352880,2022-12-18,mechanic,Boeing,non-Tech,3,82600,89.46
134289275352928,2022-08-05,trainee,Siemens,non-Tech,2,83265,81.68
134289275352976,2022-04-08,trainee,Siemens,non-Tech,1,73315,90.59
134289275353024,2022-12-10,platform engineer,Apple,Tech,1,85052,79.04
